incident_id,flight_id,flight_number,aircraft_registration,date,route,route_category,delay_minutes,delay_reason,severity,compensation_eligible,passengers_affected,rebooking_required,hotel_provided,meal_voucher_provided,estimated_cost_eur,reported_by,resolution_time_min
INC000173,FL0000671,LH7845,D-AINB,2022-03-27,BCN-FRA,Medium-haul,15,Passenger boarding,Minor,No,146,No,No,No,772.9 EUR,Operations Center,31
INC000174,FL0000673,LH2504,D-AINB,2022-03-27,ZRH-FRA,Short-haul,15,Weather conditions,Minor,No,123,No,No,No,2988.49 EUR,Passenger Services,42
INC000175,FL0000676,LH456,D-AIEA,2022-03-27,LIS-FRA,Medium-haul,30,Passenger boarding,Moderate,No,184,No,No,No,3285.55,Flight Crew,61
INC000176,FL0000682,LH1579,D-ABYB,2022-03-27,FRA-PVG,Long-haul,10,Medical emergency,Minor,No,258,No,No,No,1149.51 EUR,Operations Center,62
INC000177,FL0000693,LH6223,D-AIHB,2022-03-28,FRA-DXB,Long-haul,15,De-icing,Minor,No,279,No,No,No,1410.82,Operations Center,53
INC000178,FL0000704,LH3355,D-AINB,2022-03-30,FRA-MXP,Short-haul,5,Runway maintenance,Minor,No,138,No,No,No,914.55,Ground Handling,30
INC000179,FL0000713,LH1715,D-AIDB,2022-03-31,LHR-FRA,Short-haul,30,Fuel issue,Moderate,No,176,No,No,No,1655.3,Flight Crew,76
INC000180,FL0000714,LH8399,D-AIBB,2022-03-31,FRA-AMS,Short-haul,15,Air traffic control,Minor,No,111,No,No,No,1873.98,Passenger Services,58
INC000181,FL0000720,LH8585,D-AIEA,2022-03-31,MUC-FRA,Short-haul,10,Passenger boarding,Minor,No,177,No,No,No,660.19 EUR,Passenger Services,43
INC000182,FL0000723,LH4118,D-AIDA,2022-04-01,LHR-FRA,Short-haul,15,Runway maintenance,Minor,No,132,No,No,No,2398.23,Operations Center,50
INC000183,FL0000724,LH8533,D-AIDB,2022-04-01,FRA-FCO,Short-haul,90,Airport congestion,Major,No,162 passengers,No,No,No,10947.64,Operations Center,129
INC000184,FL0000729,LH3585,D-AIKA,2022-04-01,DXB-FRA,Long-haul,20,Air traffic control,Minor,No,177,No,No,No,1111.24,ATC,79
INC000185,FL0000731,LH2766,D-AINB,2022-04-02,FRA-LHR,Short-haul,20,Medical emergency,Minor,No,132,No,No,No,1084.58,Passenger Services,73
INC000186,FL0000733,LH8183,D-AICB,2022-04-02,FRA-MAD,Medium-haul,20,Runway maintenance,Minor,No,128,No,No,No,1152.25,ATC,73
INC000187,FL0000737,LH5822,D-ABYB,2022-04-02,FRA-DEL,Long-haul,45,De-icing,Moderate,No,347,No,No,No,6291.02,ATC,101
INC000188,FL0000738,LH6055,D-AIHB,2022-04-02,FRA-DXB,Long-haul,15,Fuel issue,Minor,No,260,No,No,No,900.12,ATC,34
INC000189,FL0000739,LH328,D-AICB,2022-04-03,CDG-FRA,Short-haul,30,Late incoming aircraft,Moderate,No,144,No,No,No,5275.7,Flight Crew,48
INC000190,FL0000742,LH1180,D-AIEB,2022-04-03,VIE-FRA,Short-haul,10,Strike action,Minor,No,151 passengers,No,No,No,1080.75,Passenger Services,36
INC000191,FL0000745,LH7771,D-AICA,2022-04-03,WAW-FRA,Short-haul,5,Crew availability,Minor,No,140,No,No,No,511.26,Operations Center,32
INC000192,FL0000746,LH3522,D-AICB,2022-04-03,IST-FRA,Medium-haul,10,Technical issue,Minor,No,150,No,No,No,597.1,Flight Crew,30
INC000193,FL0000752,LH293,D-AICA,2022-04-04,FRA-MUC,Short-haul,10,Runway maintenance,Minor,No,138,No,No,No,1029.73,Ground Handling,62
INC000194,FL0000753,LH5843,D-AIBA,2022-04-04,FRA-DUS,Short-haul,20,Late incoming aircraft,Minor,No,110,No,No,No,1037.5,Passenger Services,74
INC000195,FL0000756,LH7857,D-AICB,2022-04-05,AMS-FRA,Short-haul,5,Fuel issue,Minor,No,134,No,No,No,876.43,Passenger Services,47
INC000196,FL0000766,LH1856,D-ABYA,2022-04-05,ORD-FRA,Long-haul,5,Late incoming aircraft,Minor,No,344,No,No,No,622.27,Passenger Services,27
INC000197,FL0000769,LH9491,D-AIDA,2022-04-06,LHR-FRA,Short-haul,15,Air traffic control,Minor,No,181,No,No,No,1104.57,ATC,28
INC000198,FL0000772,LH5419,D-AIBB,2022-04-06,BRU-FRA,Short-haul,30,Technical issue,Moderate,No,108,No,No,No,4558.57,Ground Handling,79
INC000199,FL0000786,LH3235,D-ABYA,2022-04-07,FRA-DXB,Long-haul,5,Fuel issue,Minor,No,319,No,No,No,734.71,ATC,44
INC000200,FL0000788,LH1267,D-AIDA,2022-04-08,FRA-LHR,Short-haul,90,Security check,Major,No,142,No,No,No,8444.81,Flight Crew,150
INC000201,FL0000792,LH1671,D-AIBA,2022-04-08,FRA-IST,Medium-haul,60,Weather conditions,Major,No,100,No,No,No,6612.6,Flight Crew,94
INC000202,FL0000805,LH7815,D-AIXB,2022-04-09,FRA-IAD,Long-haul,15,De-icing,Minor,No,189,No,No,No,2333.98,Passenger Services,70
INC000203,FL0000814,LH9146,D-AIDA,2022-04-10,FRA-DUS,Short-haul,20,Strike action,Minor,No,132,No,No,No,1644.16 EUR,Flight Crew,44
INC000204,FL0000815,LH1550,D-AIXC,2022-04-10,FRA-BKK,Long-haul,10,Bird strike,Minor,No,247,No,No,No,781.06,ATC,52
INC000205,FL0000817,LH389,D-AIDB,11/04/2022,FRA-LHR,Short-haul,15,Security check,Minor,No,130,No,No,No,1465.27,Ground Handling,41
INC000206,FL0000826,LH6088,D-AIKB,2022-04-11,FRA-IAD,Long-haul,20,Runway maintenance,Minor,No,167,No,No,No,2436.3,Flight Crew,36
INC000207,FL0000827,LH2765,D-AIHB,2022-04-11,FRA-SIN,Long-haul,60,Medical emergency,Major,No,228,No,No,No,9040.1,Passenger Services,120
INC000208,FL0000829,LH1516,D-AIHB,2022-04-11,FRA-JNB,Long-haul,15,Weather conditions,Minor,No,251,No,No,No,1666.62,Ground Handling,31
INC000209,FL0000831,LH8898,D-AICB,2022-04-12,AMS-FRA,Short-haul,30,De-icing,Moderate,No,148,No,No,No,2488.02,Passenger Services,73
INC000210,FL0000837,LH8683,D-AICA,2022-04-13,FRA-LHR,Short-haul,45,Air traffic control,Moderate,No,158,No,No,No,7473.39,Ground Handling,57
INC000211,FL0000838,LH9470,D-AICC,2022-04-13,FRA-AMS,Short-haul,20,Airport congestion,Minor,No,137,No,No,No,3929.78,Flight Crew,39
INC000212,FL0000842,LH7084,D-AIBB,2022-04-13,FRA-CPH,Short-haul,10,Connecting passengers,Minor,No,123,No,No,No,1903.96,Ground Handling,43
INC000213,FL0000851,LH1822,D-AIEB,2022-04-14,BCN-FRA,Medium-haul,10,Security check,Minor,No,148,No,No,No,1521.94,Ground Handling,61
INC000214,FL0000855,LH6219,D-AIKB,2022-04-14,JFK-FRA,Long-haul,20,Passenger boarding,Minor,No,188,No,No,No,1480.33,ATC,60
INC000215,FL0000857,LH4719,D-ABYB,2022-04-14,FRA-NRT,Long-haul,10,Bird strike,Minor,No,281,No,No,No,843.29,Operations Center,67
INC000216,FL0000860,LH1160,D-AICA,2022-04-15,FRA-LHR,Short-haul,5,Crew availability,Minor,No,127,No,No,No,949.13,ATC,38
INC000217,FL0000863,LH717,D-AINB,2022-04-15,FRA-MXP,Short-haul,30,Security check,Moderate,No,163,No,No,No,4753.71,Operations Center,52
INC000218,FL0000864,LH6323,D-AIDA,15/04/2022,VIE-FRA,Short-haul,45,Weather conditions,Moderate,No,159,No,No,No,6366.82,Ground Handling,96
INC000219,FL0000867,LH7106,D-AICB,2022-04-15,FRA-MUC,Short-haul,30,Bird strike,Moderate,No,124,No,No,No,1732.07,Operations Center,86
INC000220,FL0000871,LH8474,D-ABYC,2022-04-15,GRU-FRA,Long-haul,10,Runway maintenance,Minor,No,308,No,No,No,752.41,ATC,21
INC000221,FL0000872,LH7096,D-AIDB,2022-04-16,CDG-FRA,Short-haul,45,Fuel issue,Moderate,No,162,No,No,No,6965.3,Ground Handling,93
INC000222,FL0000879,LH6890,D-AIKA,2022-04-16,JFK-FRA,Long-haul,30,Baggage loading,Moderate,No,220,No,No,No,4595.61,Passenger Services,62
INC000223,FL0000887,LH8745,D-AIDB,2022-04-17,FRA-IST,Medium-haul,15,Baggage loading,Minor,No,164,No,No,No,1997.74,Flight Crew,54
INC000224,FL0000903,LH7579,D-AIBB,19/04/2022,FRA-FCO,Short-haul,20,Late incoming aircraft,Minor,No,101 passengers,No,No,No,1736.04,Ground Handling,57
INC000225,FL0000906,LH2538,D-AIEA,2022-04-19,FRA-ZRH,Short-haul,15,Connecting passengers,Minor,No,159,No,No,No,2886.6,Flight Crew,67
INC000226,FL0000911,LH5383,D-ABYC,2022-04-19,PVG-FRA,Long-haul,90,Strike action,Major,No,284,No,No,No,8945.2,Operations Center,103
INC000227,FL0000912,LH1904,D-AICA,2022-04-20,FRA-CDG,Short-haul,15,Baggage loading,Minor,No,148,No,No,No,2403.31,Operations Center,43
INC000228,FL0000920,LH9064,D-AIBB,2022-04-21,CDG-FRA,Short-haul,5,Strike action,Minor,No,111,No,No,No,931.41,ATC,45
INC000229,FL0000926,LH7416,D-AIDB,2022-04-21,ARN-FRA,Medium-haul,10,Fuel issue,Minor,No,130,No,No,No,1506.17,Flight Crew,56
INC000230,FL0000935,LH7700,D-AICA,2022-04-22,BRU-FRA,Short-haul,90,Connecting passengers,Major,No,114,No,No,No,10921.41,Operations Center,127
INC000231,FL0000939,LH2466,D-AIXC,2022-04-22,IAD-FRA,Long-haul,20,Runway maintenance,Minor,No,227,No,No,No,2235.34,Flight Crew,73
INC000232,FL0000945,LH1041,D-AIBA,2022-04-23,FRA-ZRH,Short-haul,45,Security check,Moderate,No,105,No,No,No,3046.56,Operations Center,83
INC000233,FL0000946,LH4816,D-AIBB,2022-04-23,FRA-IST,Medium-haul,90,Late incoming aircraft,Major,No,105,No,No,No,8265.22,Flight Crew,114
INC000234,FL0000948,LH2438,D-AIXB,2022-04-23,JFK-FRA,Long-haul,10,De-icing,Minor,No,246,No,No,No,1748.15,Ground Handling,47
INC000235,FL0000949,LH9303,D-ABYA,2022-04-23,FRA-YYZ,Long-haul,10,Airport congestion,Minor,No,255,No,No,No,1353.76,Passenger Services,65
INC000236,FL0000957,LH1019,D-AINB,2022-04-24,FRA-CPH,Short-haul,5,Runway maintenance,Minor,No,172,No,No,No,504.77,Ground Handling,23
INC000237,FL0000973,LH7508,D-AIXA,2022-04-25,FRA-YYZ,Long-haul,15,Strike action,Minor,No,224,No,No,No,1919.32,ATC,74
INC000238,FL0000983,LH7686,D-AIHA,26/04/2022,FRA-YYZ,Long-haul,30,De-icing,Moderate,No,252,No,No,No,4645.72,ATC,85
INC000239,FL0000991,LH4470,D-AIDB,2022-04-27,MXP-FRA,Short-haul,10,Security check,Minor,No,163,No,No,No,1014.36,ATC,41
INC000240,FL0000995,LH5375,D-AIDA,2022-04-27,BRU-FRA,Short-haul,15,Passenger boarding,Minor,No,170,No,No,No,1880.71,ATC,56
INC000241,FL0001000,LH8717,D-AINB,28/04/2022,FRA-CDG,Short-haul,5,Technical issue,Minor,No,138,No,No,No,761.21,Flight Crew,50
INC000242,FL0001001,LH8924,D-AIBA,2022-04-28,LHR-FRA,Short-haul,10,Connecting passengers,Minor,No,103,No,No,No,1032.45,Passenger Services,67
INC000243,FL0001012,LH3024,D-AIDB,2022-04-29,LHR-FRA,Short-haul,5,Passenger boarding,Minor,No,164 passengers,No,No,No,538.8,ATC,38
INC000244,FL0001017,LH7793,D-AICB,2022-04-29,FRA-ATH,Medium-haul,5,Strike action,Minor,No,122,No,No,No,912.75 EUR,ATC,32
INC000245,FL0001027,LH5830,D-AICA,2022-04-30,VIE-FRA,Short-haul,10,Strike action,Minor,No,119,No,No,No,1887.76,Operations Center,24
INC000246,FL0001035,LH8483,D-AIEB,2022-05-01,FRA-LHR,Short-haul,20,Medical emergency,Minor,No,145,No,No,No,1672.51,Operations Center,39
INC000247,FL0001037,LH7462,D-AIBB,2022-05-01,FCO-FRA,Short-haul,5,Strike action,Minor,No,116,No,No,No,713.49,Operations Center,20
INC000248,FL0001053,LH2517,D-AIBB,2022-05-02,FRA-MXP,Short-haul,60,Technical issue,Major,No,125,No,No,No,11633.35,Flight Crew,120
INC000249,FL0001055,LH944,D-AIDB,2022-05-02,FRA-VIE,Short-haul,60,Medical emergency,Major,No,129,No,No,No,10440.72,ATC,113
INC000250,FL0001057,LH6152,D-AICA,2022-05-02,CPH-FRA,Short-haul,10,Security check,Minor,No,156,No,No,No,1459.15,Operations Center,39
INC000251,FL0001060,LH9200,D-AIXD,2022-05-02,FRA-PVG,Long-haul,90,Late incoming aircraft,Major,No,260,No,No,No,12598.5,Passenger Services,127
INC000252,FL0001061,LH6160,D-AIKC,2022-05-02,FRA-DXB,Long-haul,15,Bird strike,Minor,No,166,No,No,No,2857.6,Passenger Services,67
INC000253,FL0001064,LH2565,D-AIBA,2022-05-03,FRA-AMS,Short-haul,10,Technical issue,Minor,No,104,No,No,No,511.6,Passenger Services,61
INC000254,FL0001065,LH944,D-AIDB,2022-05-03,FCO-FRA,Short-haul,15,De-icing,Minor,No,161,No,No,No,2865.12,Passenger Services,70
INC000255,FL0001073,LH5674,D-AIHB,2022-05-03,JFK-FRA,Long-haul,5,Late incoming aircraft,Minor,No,263,No,No,No,945.19,Flight Crew,28
INC000256,FL0001074,LH5937,D-ABYA,2022-05-03,FRA-DEL,Long-haul,15,Air traffic control,Minor,No,348,No,No,No,1807.46,Flight Crew,56
INC000257,FL0001076,LH2906,D-AIBB,2022-05-04,CDG-FRA,Short-haul,20,Airport congestion,Minor,No,118,No,No,No,2179.17,Operations Center,57
INC000258,FL0001082,LH2024,D-AIBA,2022-05-04,DUS-FRA,Short-haul,15,Fuel issue,Minor,No,93,No,No,No,1923.3,Ground Handling,65
INC000259,FL0001091,LH3704,D-AIDA,2022-05-05,FRA-WAW,Short-haul,20,Bird strike,Minor,No,162,No,No,No,2806.48,Flight Crew,43
INC000260,FL0001094,LH3709,D-AINA,2022-05-05,MUC-FRA,Short-haul,15,Baggage loading,Minor,No,140,No,No,No,1993.78,Passenger Services,54
INC000261,FL0001096,LH1370,D-AIKB,2022-05-05,FRA-PVG,Long-haul,20,Strike action,Minor,No,206,No,No,No,2426.94,Operations Center,68
INC000262,FL0001102,LH2399,D-AINA,2022-05-06,FRA-VIE,Short-haul,15,Technical issue,Minor,No,139,No,No,No,772.06,Passenger Services,62
INC000263,FL0001103,LH9714,D-AICB,2022-05-06,ZRH-FRA,Short-haul,90,Baggage loading,Major,No,136,No,No,No,15281.58,Ground Handling,122
INC000264,FL0001109,LH5427,D-AIKC,2022-05-06,IAD-FRA,Long-haul,10,Weather conditions,Minor,No,220,No,No,No,816.94,Passenger Services,61
INC000265,FL0001110,LH2282,D-AIXB,2022-05-06,YYZ-FRA,Long-haul,10,Airport congestion,Minor,No,219,No,No,No,1017.6,Operations Center,69
INC000266,FL0001112,LH4680,D-AINB,2022-05-07,FCO-FRA,Short-haul,45,De-icing,Moderate,No,161,No,No,No,7036.16,Passenger Services,60
INC000267,FL0001115,LH5279,D-AIEA,2022-05-07,FRA-VIE,Short-haul,10,Airport congestion,Minor,No,184,No,No,No,1395.3,Ground Handling,47
INC000268,FL0001119,LH3380,D-AIDA,2022-05-08,FRA-LHR,Short-haul,5,Crew availability,Minor,No,133,No,No,No,955.86,ATC,47
INC000269,FL0001120,LH2289,D-AIEB,2022-05-08,FCO-FRA,Short-haul,10,Weather conditions,Minor,No,145,No,No,No,672.64,ATC,30
INC000270,FL0001122,LH7865,D-AIDA,2022-05-08,FRA-VIE,Short-haul,20,Late incoming aircraft,Minor,No,150,No,No,No,3249.71,Ground Handling,56
INC000271,FL0001128,LH5010,D-ABYA,2022-05-08,IAD-FRA,Long-haul,10,Airport congestion,Minor,No,260,No,No,No,1377.26,Operations Center,46
INC000272,FL0001129,LH4333,D-AIHB,2022-05-08,FRA-YYZ,Long-haul,5,Medical emergency,Minor,No,264,No,No,No,441.22,Ground Handling,53
INC000273,FL0001134,LH1911,D-AICC,2022-05-09,FCO-FRA,Short-haul,30,Connecting passengers,Moderate,No,131,No,No,No,3386.59,Operations Center,68
INC000274,FL0001138,LH7260,D-AINA,2022-05-09,FRA-MUC,Short-haul,10,Runway maintenance,Minor,No,131,No,No,No,1034.25,Ground Handling,48
INC000275,FL0001139,LH8478,D-AICB,2022-05-09,FRA-DUS,Short-haul,5,Baggage loading,Minor,No,120,No,No,No,537.85 EUR,Operations Center,41
INC000276,FL0001143,LH5505,D-AIXA,2022-05-09,BKK-FRA,Long-haul,45,Medical emergency,Moderate,No,185,No,No,No,3154.72,Ground Handling,75
INC000277,FL0001144,LH8322,D-AIXD,2022-05-09,FRA-DXB,Long-haul,5,Late incoming aircraft,Minor,No,185,No,No,No,686.98,Operations Center,48
INC000278,FL0001148,LH7444,D-AIDA,2022-05-10,FRA-CPH,Short-haul,20,Security check,Minor,No,154,No,No,No,1570.42 EUR,Ground Handling,59
INC000279,FL0001150,LH6418,D-AIDB,2022-05-10,MUC-FRA,Short-haul,10,Baggage loading,Minor,No,165,No,No,No,946.28,Operations Center,26
INC000280,FL0001154,LH915,D-AICC,2022-05-11,FRA-LHR,Short-haul,45,Airport congestion,Moderate,No,156,No,No,No,3166.53,Flight Crew,76
INC000281,FL0001159,LH5696,D-AIEA,2022-05-11,MUC-FRA,Short-haul,5,Runway maintenance,Minor,No,139,No,No,No,446.43,Operations Center,60
INC000282,FL0001162,LH1718,D-AIEA,2022-05-12,LHR-FRA,Short-haul,10,Weather conditions,Minor,No,168,No,No,No,1631.99,Passenger Services,46
INC000283,FL0001164,LH1152,D-AIDA,2022-05-12,FCO-FRA,Short-haul,30,De-icing,Moderate,No,130,No,No,No,3481.79,Flight Crew,69
INC000284,FL0001166,LH2256,D-AICC,2022-05-12,MAD-FRA,Medium-haul,20,Late incoming aircraft,Minor,No,130,No,No,No,3813.79,ATC,72
INC000285,FL0001170,LH3056,D-AICC,2022-05-12,ARN-FRA,Medium-haul,5,Technical issue,Minor,No,151,No,No,No,292.72,Operations Center,50
INC000286,FL0001172,LH5370,D-AIHB,2022-05-12,FRA-JFK,Long-haul,10,Fuel issue,Minor,No,265,No,No,No,713.43,Passenger Services,33
INC000287,FL0001174,LH7096,D-AIKA,2022-05-12,JNB-FRA,Long-haul,20,Late incoming aircraft,Minor,No,190,No,No,No,3660.07,Ground Handling,36
INC000288,FL0001189,LH855,D-AINA,2022-05-14,FRA-CDG,Short-haul,45,De-icing,Moderate,No,154 passengers,No,No,No,3873.53,Ground Handling,79
INC000289,FL0001190,LH2062,D-AIDB,2022-05-14,FRA-LHR,Short-haul,15,Late incoming aircraft,Minor,No,133,No,No,No,1058.17,Flight Crew,71
INC000290,FL0001195,LH9924,D-AIBB,14/05/2022,FRA-ZRH,Short-haul,20,Baggage loading,Minor,No,116,No,No,No,1596.83,Operations Center,40
INC000291,FL0001197,LH6413,D-AICA,2022-05-14,FRA-IST,Medium-haul,15,Runway maintenance,Minor,No,152,No,No,No,2893.69,Operations Center,25
INC000292,FL0001200,LH1705,D-AIBB,2022-05-14,FRA-DUS,Short-haul,5,Late incoming aircraft,Minor,No,103,No,No,No,957.68,Flight Crew,64
INC000293,FL0001201,LH330,D-ABYA,2022-05-14,JFK-FRA,Long-haul,20,Technical issue,Minor,No,340,No,No,No,1788.99,Operations Center,36
INC000294,FL0001205,LH2889,D-AIDB,2022-05-15,CDG-FRA,Short-haul,5,Security check,Minor,No,147,No,No,No,525.83,Passenger Services,25
INC000295,FL0001210,LH5411,D-AICC,2022-05-15,MUC-FRA,Short-haul,10,Weather conditions,Minor,No,151,No,No,No,1867.78,ATC,56
INC000296,FL0001211,LH9722,D-AIEB,15/05/2022,FRA-DUS,Short-haul,20,Weather conditions,Minor,No,149,No,No,No,1247.01,Operations Center,78
INC000297,FL0001217,LH4967,D-AIEA,2022-05-16,ZRH-FRA,Short-haul,15,Security check,Minor,No,138,No,No,No,1104.31,Ground Handling,63
INC000298,FL0001218,LH9773,D-AIBA,2022-05-16,BRU-FRA,Short-haul,15,Security check,Minor,No,131,No,No,No,1816.6,Ground Handling,75
INC000299,FL0001221,LH4685,D-AIBB,2022-05-16,FRA-ARN,Medium-haul,20,Bird strike,Minor,No,106,No,No,No,3543.45,Ground Handling,63
INC000300,FL0001222,LH6305,D-AIEB,2022-05-16,MUC-FRA,Short-haul,5,Connecting passengers,Minor,No,182,No,No,No,454.5,ATC,20
INC000301,FL0001236,LH7355,D-AIXC,2022-05-17,FRA-NRT,Long-haul,20,Technical issue,Minor,No,196,No,No,No,2735.44,Flight Crew,64
INC000302,FL0001239,LH9922,D-AINA,2022-05-18,FCO-FRA,Short-haul,20,Baggage loading,Minor,No,165,No,No,No,1855.83,Operations Center,38
INC000303,FL0001241,LH7552,D-AIDA,2022-05-18,ZRH-FRA,Short-haul,10,Security check,Minor,No,173,No,No,No,1157.7,Ground Handling,30
INC000304,FL0001243,LH5782,D-AICB,18/05/2022,ATH-FRA,Medium-haul,10,Baggage loading,Minor,No,159,No,No,No,1839.83,Operations Center,29
INC000305,FL0001255,LH8021,D-AIDA,2022-05-19,ZRH-FRA,Short-haul,60,Passenger boarding,Major,No,179,No,No,No,4392.64,Flight Crew,99
INC000306,FL0001256,LH7601,D-AIBA,2022-05-19,BRU-FRA,Short-haul,30,Security check,Moderate,No,108 passengers,No,No,No,3705.34,Ground Handling,75
INC000307,FL0001258,LH271,D-AINB,2022-05-19,FRA-ARN,Medium-haul,20,Passenger boarding,Minor,No,126,No,No,No,1554.86,Passenger Services,73
INC000308,FL0001260,LH7476,D-AIDA,2022-05-19,FRA-DUS,Short-haul,10,Passenger boarding,Minor,No,177,No,No,No,692.96,Flight Crew,57
INC000309,FL0001265,LH4887,D-AIBB,2022-05-20,FRA-CDG,Short-haul,5,Air traffic control,Minor,No,119,No,No,No,572.79,Operations Center,31
INC000310,FL0001269,LH8111,D-AINA,2022-05-20,MXP-FRA,Short-haul,10,Late incoming aircraft,Minor,No,156,No,No,No,647.22,Ground Handling,62
INC000311,FL0001273,LH5328,D-AICA,2022-05-20,FRA-CPH,Short-haul,45,Late incoming aircraft,Moderate,No,125,No,No,No,5174.59,Operations Center,98
INC000312,FL0001274,LH6294,D-AIDA,2022-05-20,IST-FRA,Medium-haul,30,Strike action,Moderate,No,132,No,No,No,4356.84 EUR,Ground Handling,82
INC000313,FL0001276,LH3342,D-AIDB,2022-05-20,FRA-LIS,Medium-haul,10,Airport congestion,Minor,No,131,No,No,No,916.13,Operations Center,20
INC000314,FL0001281,LH3551,D-AIXB,2022-05-20,NRT-FRA,Long-haul,60,Weather conditions,Major,No,247,No,No,No,11467.42,Flight Crew,95
INC000315,FL0001282,LH3371,D-AIXA,2022-05-20,SIN-FRA,Long-haul,10,Crew availability,Minor,No,259,No,No,No,1932.57 EUR,Passenger Services,21
INC000316,FL0001285,LH4712,D-AINA,2022-05-21,AMS-FRA,Short-haul,10,Fuel issue,Minor,No,123,No,No,No,1105.71,Flight Crew,45
INC000317,FL0001287,LH9318,D-AIBB,2022-05-21,BRU-FRA,Short-haul,10,Fuel issue,Minor,No,96,No,No,No,1589.04,Operations Center,64
INC000318,FL0001290,LH8845,D-AICA,2022-05-22,CDG-FRA,Short-haul,15,Runway maintenance,Minor,No,130,No,No,No,1771.92,Passenger Services,41
INC000319,FL0001302,LH9853,D-AIDB,2022-05-23,VIE-FRA,Short-haul,5,Passenger boarding,Minor,No,178,No,No,No,360.22,Passenger Services,17
INC000320,FL0001304,LH1725,D-AIBA,2022-05-23,FRA-WAW,Short-haul,15,Strike action,Minor,No,99,No,No,No,2424.73,Ground Handling,27
INC000321,FL0001308,LH7011,D-AIEB,2022-05-23,FRA-DUS,Short-haul,10,Air traffic control,Minor,No,159,No,No,No,1653.22,Flight Crew,32
INC000322,FL0001313,LH8636,D-AICB,2022-05-24,MXP-FRA,Short-haul,5,Technical issue,Minor,No,138,No,No,No,343.78,Passenger Services,16
INC000323,FL0001314,LH8170,D-AICC,2022-05-24,FRA-MAD,Medium-haul,15,Fuel issue,Minor,No,126,No,No,No,1339.3,Operations Center,28
INC000324,FL0001319,LH5145,D-AIEB,2022-05-24,MUC-FRA,Short-haul,5,Airport congestion,Minor,No,137 passengers,No,No,No,616.15,ATC,31
INC000325,FL0001326,LH3478,D-AIEA,2022-05-25,BRU-FRA,Short-haul,15,Strike action,Minor,No,154,No,No,No,2096.88,Passenger Services,35
INC000326,FL0001333,LH2348,D-AIDB,2022-05-26,FRA-FCO,Short-haul,10,Late incoming aircraft,Minor,No,162,No,No,No,1562.43,ATC,42
INC000327,FL0001339,LH9592,D-AIKC,2022-05-26,FRA-NRT,Long-haul,10,Baggage loading,Minor,No,181,No,No,No,1429.12,ATC,24
INC000328,FL0001342,LH2080,D-AICB,2022-05-27,FCO-FRA,Short-haul,10,Technical issue,Minor,No,153,No,No,No,709.87,Flight Crew,24
INC000329,FL0001344,LH3138,D-AIDA,2022-05-27,VIE-FRA,Short-haul,20,Weather conditions,Minor,No,146,No,No,No,3864.25,Passenger Services,76
INC000330,FL0001346,LH8303,D-AIBB,2022-05-27,FRA-LIS,Medium-haul,45,Strike action,Moderate,No,103,No,No,No,6438.52,Flight Crew,71
INC000331,FL0001347,LH1834,D-AIDB,27/05/2022,FRA-ARN,Medium-haul,5,Connecting passengers,Minor,No,164,No,No,No,602.68,ATC,25
INC000332,FL0001353,LH5605,D-ABYB,2022-05-27,GRU-FRA,Long-haul,15,Bird strike,Minor,No,347,No,No,No,2771.44,ATC,65
INC000333,FL0001359,LH5644,D-AICA,2022-05-28,FRA-VIE,Short-haul,10,De-icing,Minor,No,151,No,No,No,796.22,Passenger Services,26
INC000334,FL0001365,LH2534,D-AIKA,2022-05-28,DXB-FRA,Long-haul,15,Strike action,Minor,No,176,No,No,No,2140.44,Flight Crew,40
INC000335,FL0001368,LH9961,D-AIDA,2022-05-29,FRA-AMS,Short-haul,20,De-icing,Minor,No,170 passengers,No,No,No,1366.51,Flight Crew,36
INC000336,FL0001370,LH3110,D-AIDA,2022-05-29,FRA-BCN,Medium-haul,5,Airport congestion,Minor,No,151,No,No,No,256.9,ATC,41
INC000337,FL0001371,LH1950,D-AIDA,2022-05-29,WAW-FRA,Short-haul,15,Connecting passengers,Minor,No,177,No,No,No,2278.99,Flight Crew,54
INC000338,FL0001375,LH6879,D-AIBB,2022-05-30,CDG-FRA,Short-haul,20,Fuel issue,Minor,No,132,No,No,No,2085.49 EUR,Passenger Services,40
INC000339,FL0001382,LH6586,D-AIBA,2022-05-30,FRA-MUC,Short-haul,10,Baggage loading,Minor,No,106 passengers,No,No,No,866.76,Flight Crew,20
